"Date","MRYC1L","NBBC1","ORDC1"
"2006-10-17","0","0.140389583333333","1.25162375"
"2006-10-18","0","0.137642916666667","1.24469041666667"
"2006-10-19","0","0.127374583333333","1.23727291666667"
"2006-10-20","0","0.125263333333333","1.23254208333333"
"2006-10-21","0","0.123301666666667","1.23069458333333"
"2006-10-22","0","0.121380416666667","1.22952916666667"
"2006-10-23","0","0.119514583333333","1.22936583333333"
"2006-10-24","0","0.1176225","1.2274875"
"2006-10-25","0","0.115911666666667","1.22809625"
"2006-10-26","0","0.114010416666667","1.22600666666667"
"2006-10-27","0","0.112250416666667","1.22504166666667"
"2006-10-28","0","0.110529583333333","1.22444458333333"
"2006-10-29","0","0.10886625","1.224785"
"2006-10-30","0","0.107253333333333","1.22487875"
"2006-10-31","0","0.105533333333333","1.2233225"
"2006-11-01","0","0.10392125","1.22120583333333"
"2006-11-02","6.41666666666667e-05","0.109737083333333","1.26273625"
"2006-11-03","0.00431291666666667","0.488435416666667","2.06023"
"2006-11-04","0.000467083333333333","0.245319166666667","1.5787125"
"2006-11-05","0","0.10783","1.37402416666667"
"2006-11-06","0","0.102987083333333","1.29578291666667"
"2006-11-07","0","0.10133625","1.27729666666667"
"2006-11-08","0","0.10916625","1.31380208333333"
"2006-11-09","0","0.245389166666667","1.45692083333333"
"2006-11-10","0","0.109870416666667","1.33432583333333"
"2006-11-11","0","0.0969083333333333","1.31750833333333"
"2006-11-12","0.000227916666666667","0.20332625","1.75399208333333"
"2006-11-13","0.000289583333333333","0.145219166666667","1.70687041666667"
"2006-11-14","0.00173041666666667","0.424234583333333","2.42076833333333"
"2006-11-15","0.0001975","0.311556666666667","2.05193916666667"
"2006-11-16","0","0.102154583333333","1.56633916666667"
"2006-11-17","2.5e-05","0.137159166666667","1.61102958333333"
"2006-11-18","0","0.10233","1.42372166666667"
"2006-11-19","0","0.09629625","1.37626916666667"
"2006-11-20","0","0.0943895833333333","1.35563291666667"
"2006-11-21","0","0.09263875","1.59078958333333"
"2006-11-22","0","0.229661666666667","2.19332291666667"
"2006-11-23","0","0.142210416666667","1.86084708333333"
"2006-11-24","0","0.148541666666667","1.60307375"
"2006-11-25","0","0.0998504166666667","1.46971666666667"
"2006-11-26","0","0.0966229166666667","1.42398958333333"
"2006-11-27","0.0021325","0.136159166666667","1.6238225"
"2006-11-28","0.000458333333333333","0.213784583333333","1.54819708333333"
"2006-11-29","1.25e-06","0.12098625","1.43238333333333"
"2006-11-30","0","0.11209125","1.43392791666667"
"2006-12-01","0","0.111890833333333","1.44330458333333"
"2006-12-02","0","0.112084166666667","1.44356"
"2006-12-03","0","0.108719583333333","1.43076916666667"
"2006-12-04","0","0.104592916666667","1.41568666666667"
"2006-12-05","0","0.10198875","1.40863333333333"
"2006-12-06","0","0.0999770833333333","1.40739625"
